x,y
1010.0690399674932,379.9422822194174
1131.9890399667202,379.9422822194174
1253.9090399659472,379.9422822194174
1375.8290399651742,379.9422822194174
1497.7490399644012,379.9422822194174
1619.6690399636282,379.9422822194174
1741.5890399628552,379.9422822194174
1863.5090399620822,379.9422822194174
1985.4290399613092,379.9422822194174
2107.349039960536,379.9422822194174
2229.269039959763,379.9422822194174
2351.18903995899,379.9422822194174
2473.109039958217,379.9422822194174
2595.029039957444,379.9422822194174
2716.949039956671,379.9422822194174
2838.869039955898,379.9422822194174
2960.789039955125,379.9422822194174
3082.709039954352,379.9422822194174
3204.629039953579,379.9422822194174
3326.549039952806,379.9422822194174
3448.469039952033,379.9422822194174
3570.38903995126,379.9422822194174
3692.309039950487,379.9422822194174
3814.229039949714,379.9422822194174
278.54903997213114,684.7422822145745
400.46903997135814,684.7422822145745
522.3890399705851,684.7422822145745
644.3090399698121,684.7422822145745
766.2290399690391,684.7422822145745
888.1490399682662,684.7422822145745
1010.0690399674932,684.7422822145745
1131.9890399667202,684.7422822145745
1253.9090399659472,684.7422822145745
1375.8290399651742,684.7422822145745
1497.7490399644012,684.7422822145745
1619.6690399636282,684.7422822145745
1741.5890399628552,684.7422822145745
1863.5090399620822,684.7422822145745
1985.4290399613092,684.7422822145745
2107.349039960536,684.7422822145745
2229.269039959763,684.7422822145745
2351.18903995899,684.7422822145745
2473.109039958217,684.7422822145745
2595.029039957444,684.7422822145745
2716.949039956671,684.7422822145745
2838.869039955898,684.7422822145745
2960.789039955125,684.7422822145745
3082.709039954352,684.7422822145745
3204.629039953579,684.7422822145745
3326.549039952806,684.7422822145745
3448.469039952033,684.7422822145745
3570.38903995126,684.7422822145745
3692.309039950487,684.7422822145745
3814.229039949714,684.7422822145745
3936.149039948941,684.7422822145745
278.54903997213114,989.5422822097316
400.46903997135814,989.5422822097316
522.3890399705851,989.5422822097316
644.3090399698121,989.5422822097316
766.2290399690391,989.5422822097316
888.1490399682662,989.5422822097316
1010.0690399674932,989.5422822097316
1131.9890399667202,989.5422822097316
1253.9090399659472,989.5422822097316
1375.8290399651742,989.5422822097316
1497.7490399644012,989.5422822097316
1619.6690399636282,989.5422822097316
1741.5890399628552,989.5422822097316
1863.5090399620822,989.5422822097316
1985.4290399613092,989.5422822097316
2107.349039960536,989.5422822097316
2229.269039959763,989.5422822097316
2351.18903995899,989.5422822097316
2473.109039958217,989.5422822097316
2595.029039957444,989.5422822097316
2716.949039956671,989.5422822097316
2838.869039955898,989.5422822097316
2960.789039955125,989.5422822097316
3082.709039954352,989.5422822097316
3204.629039953579,989.5422822097316
3326.549039952806,989.5422822097316
3448.469039952033,989.5422822097316
3570.38903995126,989.5422822097316
3692.309039950487,989.5422822097316
3814.229039949714,989.5422822097316
3936.149039948941,989.5422822097316
4058.069039948168,989.5422822097316
400.46903997135814,1294.3422822048888
522.3890399705851,1294.3422822048888
644.3090399698121,1294.3422822048888
766.2290399690391,1294.3422822048888
888.1490399682662,1294.3422822048888
1010.0690399674932,1294.3422822048888
1131.9890399667202,1294.3422822048888
1253.9090399659472,1294.3422822048888
1375.8290399651742,1294.3422822048888
1497.7490399644012,1294.3422822048888
1619.6690399636282,1294.3422822048888
1741.5890399628552,1294.3422822048888
1863.5090399620822,1294.3422822048888
1985.4290399613092,1294.3422822048888
2107.349039960536,1294.3422822048888
2229.269039959763,1294.3422822048888
2351.18903995899,1294.3422822048888
2473.109039958217,1294.3422822048888
2595.029039957444,1294.3422822048888
2716.949039956671,1294.3422822048888
2838.869039955898,1294.3422822048888
2960.789039955125,1294.3422822048888
3082.709039954352,1294.3422822048888
3204.629039953579,1294.3422822048888
3326.549039952806,1294.3422822048888
3448.469039952033,1294.3422822048888
3570.38903995126,1294.3422822048888
3692.309039950487,1294.3422822048888
3814.229039949714,1294.3422822048888
3936.149039948941,1294.3422822048888
4058.069039948168,1294.3422822048888
522.3890399705851,1599.1422822000459
644.3090399698121,1599.1422822000459
766.2290399690391,1599.1422822000459
888.1490399682662,1599.1422822000459
1010.0690399674932,1599.1422822000459
1131.9890399667202,1599.1422822000459
1253.9090399659472,1599.1422822000459
1375.8290399651742,1599.1422822000459
1497.7490399644012,1599.1422822000459
1619.6690399636282,1599.1422822000459
1741.5890399628552,1599.1422822000459
1863.5090399620822,1599.1422822000459
1985.4290399613092,1599.1422822000459
2107.349039960536,1599.1422822000459
2229.269039959763,1599.1422822000459
2351.18903995899,1599.1422822000459
2473.109039958217,1599.1422822000459
2595.029039957444,1599.1422822000459
2716.949039956671,1599.1422822000459
2838.869039955898,1599.1422822000459
2960.789039955125,1599.1422822000459
3082.709039954352,1599.1422822000459
3204.629039953579,1599.1422822000459
3326.549039952806,1599.1422822000459
3448.469039952033,1599.1422822000459
3570.38903995126,1599.1422822000459
3692.309039950487,1599.1422822000459
3814.229039949714,1599.1422822000459
3936.149039948941,1599.1422822000459
4058.069039948168,1599.1422822000459
4179.989039947395,1599.1422822000459
522.3890399705851,1903.942282195203
644.3090399698121,1903.942282195203
766.2290399690391,1903.942282195203
888.1490399682662,1903.942282195203
1010.0690399674932,1903.942282195203
1131.9890399667202,1903.942282195203
1253.9090399659472,1903.942282195203
1375.8290399651742,1903.942282195203
1497.7490399644012,1903.942282195203
1619.6690399636282,1903.942282195203
1741.5890399628552,1903.942282195203
1863.5090399620822,1903.942282195203
1985.4290399613092,1903.942282195203
2107.349039960536,1903.942282195203
2229.269039959763,1903.942282195203
